High,Low,Open,Close,Volume,Adj Close
10.607000350952148,10.442299842834473,10.584099769592285,10.537300109863281,7189170.0,10.537300109863281
10.583200454711914,10.429300308227539,10.538299560546875,10.5649995803833,6580700.0,10.5649995803833
10.569700241088867,10.451700210571289,10.561699867248535,10.484000205993652,4689950.0,10.484000205993652
10.71399974822998,10.466500282287598,10.493800163269043,10.571200370788574,8042180.0,10.571200370788574
10.748700141906738,10.545000076293945,10.564200401306152,10.727499961853027,11648700.0,10.727499961853027
10.847200393676758,10.556599617004395,10.741299629211426,10.732099533081055,12852200.0,10.732099533081055
10.888099670410156,10.551899909973145,10.73550033569336,10.821399688720703,10172500.0,10.821399688720703
11.114500045776367,10.755000114440918,10.8125,11.114500045776367,12897800.0,11.114500045776367
11.501500129699707,11.128700256347656,11.128700256347656,11.433500289916992,14139500.0,11.433500289916992
11.486100196838379,11.316900253295898,11.44219970703125,11.352999687194824,5942960.0,11.352999687194824
11.4753999710083,11.344599723815918,11.353899955749512,11.389399528503418,5695440.0,11.389399528503418
11.609800338745117,11.414999961853027,11.425299644470215,11.515299797058105,7629640.0,11.515299797058105
11.630399703979492,11.243399620056152,11.540200233459473,11.43120002746582,9688630.0,11.43120002746582
11.597999572753906,10.674500465393066,11.43589973449707,11.03219985961914,18400300.0,11.03219985961914
11.34469985961914,10.781200408935547,11.045000076293945,11.278900146484375,11914200.0,11.278900146484375
11.43179988861084,11.242400169372559,11.290800094604492,11.349499702453613,7544520.0,11.349499702453613
11.401300430297852,11.303999900817871,11.353300094604492,11.399200439453125,6264900.0,11.399200439453125
11.39490032196045,11.174099922180176,11.383600234985352,11.269499778747559,7216520.0,11.269499778747559
13.330699920654297,11.286399841308594,11.286399841308594,13.025199890136719,42911500.0,13.025199890136719
13.03969955444336,12.637100219726562,13.03969955444336,12.919699668884277,18464700.0,12.919699668884277
12.920999526977539,12.544699668884277,12.920999526977539,12.90369987487793,38002600.0,12.90369987487793
12.908100128173828,12.664600372314453,12.898500442504883,12.67650032043457,11636500.0,12.67650032043457
12.825799942016602,12.678799629211426,12.708399772644043,12.810199737548828,9370010.0,12.810199737548828
12.873299598693848,12.714400291442871,12.81760025024414,12.758500099182129,7799740.0,12.758500099182129
12.896699905395508,12.430100440979004,12.765199661254883,12.430100440979004,12994400.0,12.430100440979004
12.770899772644043,12.210100173950195,12.34220027923584,12.668399810791016,15183300.0,12.668399810791016
12.762499809265137,12.552599906921387,12.687199592590332,12.599699974060059,10360900.0,12.599699974060059
13.207799911499023,12.563799858093262,12.598099708557129,13.119400024414062,14522300.0,13.119400024414062
13.2322998046875,12.882800102233887,13.134300231933594,13.069199562072754,19574400.0,13.069199562072754
13.723899841308594,12.98069953918457,13.063799858093262,13.548700332641602,18533900.0,13.548700332641602
14.543100357055664,13.395299911499023,13.5177001953125,14.520000457763672,20307500.0,14.520000457763672
15.675200462341309,14.27400016784668,14.505800247192383,15.396499633789062,31667000.0,15.396499633789062
16.05940055847168,15.123299598693848,15.450699806213379,15.81719970703125,65478900.0,15.81719970703125
17.3710994720459,15.558899879455566,15.847200393676758,17.349700927734375,44927500.0,17.349700927734375
19.35300064086914,16.95400047302246,17.355300903320312,19.03019905090332,83627104.0,19.03019905090332
20.667400360107422,18.41119956970215,19.042800903320312,19.458999633789062,95863400.0,19.458999633789062
20.05500030517578,18.618900299072266,19.517099380493164,18.618900299072266,27341900.0,18.618900299072266
19.423200607299805,18.2322998046875,18.50279998779297,19.30229949951172,26816300.0,19.30229949951172
20.1023006439209,19.11479949951172,19.28230094909668,19.60569953918457,32432700.0,19.60569953918457
19.629899978637695,18.64259910583496,19.579099655151367,18.888599395751953,37972200.0,18.888599395751953
18.88249969482422,16.65130043029785,18.88249969482422,16.65130043029785,44304600.0,16.65130043029785
17.872600555419922,16.366500854492188,16.640100479125977,17.75469970703125,31418400.0,17.75469970703125
19.65880012512207,17.67729949951172,17.74090003967285,19.332300186157227,87506800.0,19.332300186157227
21.588199615478516,19.006999969482422,19.37459945678711,21.47249984741211,69150096.0,21.47249984741211
23.437700271606445,21.379499435424805,21.46489906311035,23.437700271606445,74628896.0,23.437700271606445
30.60379981994629,23.504899978637695,23.504899978637695,28.592899322509766,255488000.0,28.592899322509766
29.932899475097656,27.31529998779297,28.5718994140625,28.654600143432617,101797000.0,28.654600143432617
35.05590057373047,28.43320083618164,28.645099639892578,35.05590057373047,170344000.0,35.05590057373047
47.1697998046875,35.3572998046875,35.3572998046875,46.34579849243164,454417984.0,46.34579849243164
55.11470031738281,38.207000732421875,45.929500579833984,46.827999114990234,497534016.0,46.827999114990234
46.87419891357422,31.70210075378418,46.87419891357422,34.16019821166992,262180000.0,34.16019821166992
46.99599838256836,35.34159851074219,35.529701232910156,44.7401008605957,239430000.0,44.7401008605957
46.22890090942383,42.444698333740234,44.83359909057617,43.390201568603516,154700992.0,43.390201568603516
44.262298583984375,42.37070083618164,43.50979995727539,43.14509963989258,91265400.0,43.14509963989258
43.518699645996094,39.687801361083984,43.122501373291016,42.342098236083984,113952000.0,42.342098236083984
44.754798889160156,41.3025016784668,42.56520080566406,43.67839813232422,100724000.0,43.67839813232422
54.144798278808594,43.2056999206543,43.63800048828125,53.10749816894531,297046016.0,53.10749816894531
53.57590103149414,48.31169891357422,53.57590103149414,51.25,223059008.0,51.25
51.80289840698242,49.28390121459961,50.769901275634766,50.52159881591797,106859000.0,50.52159881591797
52.460899353027344,48.9297981262207,51.31209945678711,49.666900634765625,118978000.0,49.666900634765625
50.956298828125,49.14509963989258,49.71039962768555,50.774898529052734,97745296.0,50.774898529052734
53.86899948120117,50.548500061035156,50.56930160522461,53.1260986328125,144998000.0,53.1260986328125
53.31399917602539,51.866798400878906,53.1245002746582,52.2057991027832,86885696.0,52.2057991027832
51.7682991027832,47.38029861450195,51.753700256347656,50.03730010986328,151416000.0,50.03730010986328
51.92829895019531,48.875301361083984,50.03369903564453,50.699501037597656,92461904.0,50.699501037597656
51.27450180053711,45.42580032348633,50.738399505615234,48.74869918823242,134604000.0,48.74869918823242
48.82120132446289,43.409698486328125,48.82120132446289,44.35639953613281,190512992.0,44.35639953613281
45.739601135253906,41.7218017578125,43.92179870605469,44.64189910888672,157568000.0,44.64189910888672
47.84339904785156,44.53810119628906,44.66109848022461,45.30400085449219,119733000.0,45.30400085449219
45.64189910888672,40.901100158691406,45.22050094604492,43.24209976196289,147120000.0,43.24209976196289
44.037498474121094,41.645999908447266,42.8651008605957,42.162601470947266,81474704.0,42.162601470947266
45.205299377441406,41.73080062866211,41.79840087890625,44.307098388671875,74138800.0,44.307098388671875
44.490501403808594,42.892799377441406,44.280399322509766,43.266998291015625,55143000.0,43.266998291015625
44.13589859008789,42.415401458740234,43.2775993347168,43.43519973754883,44061500.0,43.43519973754883
44.25279998779297,43.29970169067383,43.501399993896484,43.40719985961914,38303300.0,43.40719985961914
47.231998443603516,43.11000061035156,43.462799072265625,46.28730010986328,88045696.0,46.28730010986328
50.91379928588867,46.31060028076172,46.31060028076172,50.219398498535156,157200000.0,50.219398498535156
50.05009841918945,46.76250076293945,49.97140121459961,47.574100494384766,91674400.0,47.574100494384766
49.56999969482422,47.17539978027344,47.65370178222656,49.10150146484375,66207800.0,49.10150146484375
49.14310073852539,48.18730163574219,49.03779983520508,48.71849822998047,31343800.0,48.71849822998047
48.745399475097656,48.05179977416992,48.659698486328125,48.30459976196289,44013300.0,48.30459976196289
51.03020095825195,48.29710006713867,48.319000244140625,50.70750045776367,78748496.0,50.70750045776367
50.948001861572266,47.260501861572266,50.729000091552734,48.305301666259766,76281000.0,48.305301666259766
49.98899841308594,48.132301330566406,48.132301330566406,49.67219924926758,79600896.0,49.67219924926758
49.66170120239258,48.14030075073242,49.6432991027832,48.22439956665039,45048300.0,48.22439956665039
48.74209976196289,48.173099517822266,48.18239974975586,48.553001403808594,37357600.0,48.553001403808594
48.88560104370117,48.16809844970703,48.592498779296875,48.48929977416992,36234000.0,48.48929977416992
50.181400299072266,48.86669921875,48.86669921875,50.03150177001953,55580600.0,50.03150177001953
50.3036003112793,49.80690002441406,50.07460021972656,49.89120101928711,38264600.0,49.89120101928711
53.436798095703125,49.909400939941406,49.909400939941406,52.720298767089844,104884000.0,52.720298767089844
62.167701721191406,52.28860092163086,52.80569839477539,62.167701721191406,246775008.0,62.167701721191406
70.84649658203125,62.133201599121094,62.226898193359375,70.1592025756836,346545984.0,70.1592025756836
71.90489959716797,66.77890014648438,71.38960266113281,68.37689971923828,165448000.0,68.37689971923828
79.02120208740234,68.34770202636719,68.54060363769531,79.02120208740234,229944992.0,79.02120208740234
82.5239028930664,73.08660125732422,79.32160186767578,76.2969970703125,376841984.0,76.2969970703125
79.35330200195312,74.37680053710938,76.65339660644531,77.26380157470703,193772992.0,77.26380157470703
80.09529876708984,75.76339721679688,77.25399780273438,79.71820068359375,141922000.0,79.71820068359375
97.56189727783203,79.43109893798828,79.72039794921875,96.98139953613281,366847008.0,96.98139953613281
103.23300170898438,92.22039794921875,96.73470306396484,94.39849853515625,331928000.0,94.39849853515625
97.87590026855469,90.95010375976562,94.91210174560547,97.8134994506836,151462000.0,97.8134994506836
98.23909759521484,89.86640167236328,97.86940002441406,94.0073013305664,183295008.0,94.0073013305664
95.13690185546875,89.51460266113281,93.74700164794922,91.42040252685547,231344000.0,91.42040252685547
93.05670166015625,80.38990020751953,91.22799682617188,91.16290283203125,363433984.0,91.16290283203125
92.8469009399414,85.28630065917969,91.1511001586914,89.52490234375,145602000.0,89.52490234375
102.5479965209961,88.47589874267578,89.77069854736328,89.87969970703125,132722000.0,89.87969970703125
93.12310028076172,88.65540313720703,89.42859649658203,88.65540313720703,145824992.0,88.65540313720703
93.81230163574219,86.66020202636719,88.69439697265625,90.83540344238281,88742200.0,90.83540344238281
91.24829864501953,89.60600280761719,90.87159729003906,90.7864990234375,66046600.0,90.7864990234375
95.43049621582031,86.8292007446289,90.78410339355469,92.41490173339844,170999008.0,92.41490173339844
93.55509948730469,89.11759948730469,92.38770294189453,89.43800354003906,152284992.0,89.43800354003906
91.26920318603516,84.43000030517578,89.25029754638672,89.86039733886719,183031008.0,89.86039733886719
97.36859893798828,89.84040069580078,89.84040069580078,96.90630340576172,196236992.0,96.90630340576172
133.56199645996094,97.05280303955078,97.05280303955078,129.52699279785156,626945024.0,129.52699279785156
133.64100646972656,124.7020034790039,129.2220001220703,126.52100372314453,331455008.0,126.52100372314453
159.0260009765625,125.88899993896484,127.53700256347656,157.93699645996094,570361024.0,157.93699645996094
201.74600219726562,152.4739990234375,158.17300415039062,174.26100158691406,1188909952.0,174.26100158691406
183.5489959716797,169.9320068359375,170.8179931640625,181.95199584960938,530708992.0,181.95199584960938
228.37399291992188,182.44700622558594,182.6490020751953,190.04600524902344,561014016.0,190.04600524902344
210.98399353027344,170.5070037841797,189.8489990234375,174.4459991455078,943636992.0,174.4459991455078
193.68800354003906,150.2779998779297,175.2169952392578,160.4029998779297,792457984.0,160.4029998779297
166.95199584960938,120.44300079345703,159.81700134277344,157.75799560546875,1217059968.0,157.75799560546875
179.93499755859375,157.60400390625,158.81700134277344,170.51100158691406,717971008.0,170.51100158691406
197.12600708007812,164.52999877929688,170.13499450683594,194.90899658203125,718828032.0,194.90899658203125
233.7100067138672,189.29299926757812,195.61300659179688,231.91099548339844,1586669952.0,231.91099548339844
236.96499633789062,215.5679931640625,231.5780029296875,230.66900634765625,1271600000.0,230.66900634765625
236.2209930419922,214.47999572753906,230.88600158691406,222.23899841308594,812924032.0,222.23899841308594
229.41099548339844,219.58399963378906,222.28599548339844,223.77499389648438,469532000.0,223.77499389648438
225.97300720214844,219.41900634765625,223.46400451660156,224.37600708007812,427896000.0,224.37600708007812
250.41000366210938,223.9810028076172,224.11700439453125,245.33200073242188,753820032.0,245.33200073242188
249.468994140625,243.0489959716797,245.26199340820312,248.46400451660156,435660000.0,248.46400451660156
267.5140075683594,246.83900451660156,248.5989990234375,264.46600341796875,741553024.0,264.46600341796875
264.67401123046875,254.0399932861328,264.260009765625,258.0710144042969,461648992.0,258.0710144042969
262.25201416015625,253.97500610351562,257.9909973144531,261.6659851074219,385494016.0,261.6659851074219
282.760986328125,261.7489929199219,261.7489929199219,281.73699951171875,557985984.0,281.73699951171875
350.260986328125,282.0140075683594,282.0140075683594,337.6679992675781,1611629952.0,337.6679992675781
353.010986328125,318.1709899902344,338.79400634765625,340.6090087890625,1373219968.0,340.6090087890625
414.7560119628906,341.16400146484375,341.16400146484375,401.489990234375,2882650112.0,401.489990234375
411.1780090332031,370.0570068359375,395.6860046386719,397.5369873046875,1717379968.0,397.5369873046875
399.3240051269531,342.2149963378906,397.5889892578125,359.0530090332031,1272579968.0,359.0530090332031
364.4389953613281,300.70001220703125,358.5069885253906,361.9330139160156,2463450112.0,361.9330139160156
373.05499267578125,341.4169921875,361.1820068359375,370.22698974609375,1096280064.0,370.22698974609375
379.41400146484375,364.00201416015625,369.88299560546875,379.41400146484375,904652992.0,379.41400146484375
390.58099365234375,368.843994140625,379.5190124511719,371.4580078125,904702976.0,371.4580078125
377.114990234375,369.76300048828125,371.864013671875,370.0559997558594,685171968.0,370.0559997558594
377.968994140625,350.9419860839844,370.3269958496094,359.0050048828125,1020390016.0,359.0050048828125
361.3429870605469,319.47900390625,359.5400085449219,336.87200927734375,1420130048.0,336.87200927734375
342.0270080566406,330.62200927734375,337.7330017089844,336.3710021972656,925766976.0,336.3710021972656
348.0060119628906,334.989990234375,336.4849853515625,341.739013671875,593206976.0,341.739013671875
343.6210021972656,322.0870056152344,341.625,323.6960144042969,673585024.0,323.6960144042969
332.7919921875,284.64599609375,323.46600341796875,303.24798583984375,1186880000.0,303.24798583984375
311.4580078125,238.6490020751953,302.9549865722656,272.6919860839844,2081810048.0,272.6919860839844
293.0880126953125,227.13699340820312,272.6919860839844,293.0880126953125,1973869952.0,293.0880126953125
333.10400390625,276.41400146484375,293.0419921875,327.927001953125,2056550016.0,327.927001953125
330.7080078125,297.37298583984375,328.3659973144531,302.88299560546875,1508579968.0,302.88299560546875
315.1719970703125,288.4429931640625,303.1520080566406,294.9159851074219,1011800000.0,294.9159851074219
293.74798583984375,268.61700439453125,293.3529968261719,274.60101318359375,1089200000.0,274.60101318359375
295.5090026855469,262.5199890136719,275.12298583984375,287.98699951171875,1123330048.0,287.98699951171875
291.10400390625,281.1759948730469,288.41400146484375,282.89801025390625,851408000.0,282.89801025390625
287.38800048828125,273.1109924316406,282.1910095214844,273.3030090332031,687691008.0,273.3030090332031
275.125,261.4469909667969,273.0989990234375,268.77398681640625,790256000.0,268.77398681640625
278.47601318359375,265.5119934082031,268.8580017089844,270.54901123046875,623080000.0,270.54901123046875
273.9429931640625,244.1739959716797,270.3500061035156,245.99099731445312,687251968.0,245.99099731445312
273.47698974609375,236.55099487304688,245.88999938964844,251.69700622558594,754958016.0,251.69700622558594
255.10499572753906,242.13699340820312,251.82200622558594,242.13699340820312,505118016.0,242.13699340820312
243.0709991455078,196.96499633789062,243.01100158691406,215.35699462890625,937219008.0,215.35699462890625
220.29100036621094,183.39199829101562,211.52499389648438,197.4040069580078,1440950016.0,197.4040069580078
230.7740020751953,189.58900451660156,197.15199279785156,230.7740020751953,1241190016.0,230.7740020751953
231.81199645996094,200.06500244140625,231.81199645996094,209.73300170898438,828489024.0,209.73300170898438
211.1009979248047,187.37399291992188,209.5290069580078,199.66200256347656,749382016.0,199.66200256347656
200.16099548339844,170.65499877929688,199.70899963378906,170.65499877929688,810451968.0,170.65499877929688
172.01400756835938,133.72300720214844,169.57400512695312,157.36300659179688,1516889984.0,157.36300659179688
194.7530059814453,158.04400634765625,159.99099731445312,193.4239959716797,1669500032.0,193.4239959716797
267.9859924316406,182.0590057373047,195.02699279785156,234.39100646972656,2709260032.0,234.39100646972656
245.6510009765625,191.7449951171875,234.9409942626953,199.7030029296875,2328790016.0,199.7030029296875
233.9040069580078,203.21600341796875,205.4219970703125,227.26499938964844,2224999936.0,227.26499938964844
235.1179962158203,213.00999450683594,226.06100463867188,218.30499267578125,1006129984.0,218.30499267578125
232.6959991455078,216.8679962158203,217.86000061035156,229.4759979248047,618259968.0,229.4759979248047
231.67999267578125,217.7220001220703,229.1230010986328,225.9510040283203,649614976.0,225.9510040283203
227.53799438476562,222.4530029296875,226.28500366210938,224.71099853515625,431691008.0,224.71099853515625
225.32400512695312,195.84500122070312,224.3730010986328,206.7100067138672,1095760000.0,206.7100067138672
210.76699829101562,194.78399658203125,207.08599853515625,203.9530029296875,717692032.0,203.9530029296875
206.44400024414062,201.25999450683594,204.8560028076172,204.3179931640625,393283008.0,204.3179931640625
204.89700317382812,192.3040008544922,204.3249969482422,193.1230010986328,562571008.0,193.1230010986328
208.6790008544922,179.64700317382812,193.34100341796875,205.78900146484375,824355008.0,205.78900146484375
208.54100036621094,196.1490020751953,206.73599243164062,197.97799682617188,596233984.0,197.97799682617188
203.87100219726562,193.41099548339844,197.40499877929688,203.87100219726562,569414016.0,203.87100219726562
227.74400329589844,204.68800354003906,204.68800354003906,226.7689971923828,1585330048.0,226.7689971923828
229.51199340820312,218.1179962158203,227.00599670410156,219.95199584960938,632606016.0,219.95199584960938
228.29200744628906,219.88800048828125,220.17999267578125,225.3419952392578,557217024.0,225.3419952392578
227.62100219726562,222.0570068359375,225.30799865722656,223.072998046875,539782976.0,223.072998046875
256.5069885253906,221.95199584960938,222.8520050048828,256.5069885253906,1332999936.0,256.5069885253906
271.04901123046875,252.8520050048828,256.41900634765625,261.5669860839844,1482979968.0,261.5669860839844
271.9630126953125,256.6889953613281,261.23699951171875,269.17999267578125,935726976.0,269.17999267578125
298.9070129394531,266.7959899902344,269.1000061035156,296.7690124511719,1502409984.0,296.7690124511719
318.71600341796875,276.69000244140625,297.6319885253906,296.0270080566406,2638579968.0,296.0270080566406
306.5929870605469,289.9259948730469,296.96099853515625,295.8919982910156,1076819968.0,295.8919982910156
309.2090148925781,294.4949951171875,294.4949951171875,308.864013671875,953576000.0,308.864013671875
317.55999755859375,307.89599609375,308.7099914550781,310.60101318359375,1111650048.0,310.60101318359375
310.8160095214844,289.3139953613281,310.3659973144531,298.0639953613281,1369369984.0,298.0639953613281
306.8070068359375,296.4119873046875,298.031005859375,300.09698486328125,864390976.0,300.09698486328125
300.40899658203125,279.3269958496094,299.9519958496094,289.8179931640625,1051800000.0,289.8179931640625
303.4129943847656,285.385009765625,289.8190002441406,302.2669982910156,967643008.0,302.2669982910156
311.02801513671875,300.25,302.80499267578125,301.4570007324219,909494016.0,301.4570007324219
307.9599914550781,292.4989929199219,301.6969909667969,295.5899963378906,936160000.0,295.5899963378906
301.6669921875,286.1830139160156,296.1809997558594,297.4700012207031,860201984.0,297.4700012207031
301.4280090332031,291.5799865722656,296.6440124511719,301.4280090332031,571947008.0,301.4280090332031
347.04901123046875,297.2340087890625,300.47601318359375,321.59100341796875,2448969984.0,321.59100341796875
327.3609924316406,297.9129943847656,321.05499267578125,314.7850036621094,1336400000.0,314.7850036621094
324.2099914550781,314.53900146484375,315.2659912109375,317.5190124511719,811990016.0,317.5190124511719
327.9599914550781,317.08099365234375,317.447998046875,325.6109924316406,697665024.0,325.6109924316406
336.39801025390625,325.7959899902344,326.1090087890625,331.9150085449219,760329024.0,331.9150085449219
334.9849853515625,327.91900634765625,331.989990234375,333.8819885253906,514180992.0,333.8819885253906
347.89300537109375,334.35699462890625,334.35699462890625,347.89300537109375,633369984.0,347.89300537109375
352.0539855957031,338.4070129394531,350.0429992675781,347.74700927734375,854318976.0,347.74700927734375
373.76300048828125,347.7900085449219,347.9649963378906,370.6669921875,1220029952.0,370.6669921875
388.74798583984375,361.97100830078125,369.4729919433594,378.4849853515625,1333319936.0,378.4849853515625
386.1390075683594,376.35400390625,378.4410095214844,383.0419921875,706254016.0,383.0419921875
390.04400634765625,383.4670104980469,383.4670104980469,387.7409973144531,874222016.0,387.7409973144531
389.3529968261719,328.0950012207031,387.8240051269531,348.9840087890625,1483600000.0,348.9840087890625
366.48699951171875,332.23199462890625,350.22900390625,347.4840087890625,986265984.0,347.4840087890625
347.13299560546875,279.9389953613281,347.13299560546875,295.1709899902344,1801689984.0,295.1709899902344
318.5719909667969,268.2850036621094,297.5669860839844,312.9880065917969,1551049984.0,312.9880065917969
334.6579895019531,313.489990234375,313.802001953125,334.3380126953125,1058830016.0,334.3380126953125
333.5190124511719,319.9389953613281,333.5190124511719,329.4280090332031,718624000.0,329.4280090332031
329.635986328125,285.1570129394531,329.635986328125,296.49700927734375,1098780032.0,296.49700927734375
299.8909912109375,287.2200012207031,296.16900634765625,294.4049987792969,528620992.0,294.4049987792969
294.7640075683594,268.9729919433594,294.0639953613281,288.74700927734375,698326016.0,288.74700927734375
300.68798828125,286.68499755859375,289.7449951171875,294.5320129394531,571307008.0,294.5320129394531
311.19500732421875,287.2279968261719,294.6300048828125,291.4639892578125,753144000.0,291.4639892578125
291.12200927734375,260.6099853515625,291.12200927734375,277.11199951171875,921692032.0,277.11199951171875
280.8399963378906,213.9080047607422,276.5870056152344,213.9080047607422,1184589952.0,213.9080047607422
258.6549987792969,195.03500366210938,215.2209930419922,250.46400451660156,1935699968.0,250.46400451660156
262.5929870605469,238.22300720214844,250.86599731445312,246.52200317382812,711737024.0,246.52200317382812
256.9960021972656,235.24000549316406,245.8489990234375,251.74899291992188,427452000.0,251.74899291992188
293.49700927734375,252.2270050048828,252.2270050048828,293.49700927734375,1127750016.0,293.49700927734375
295.76800537109375,274.4840087890625,293.656005859375,282.8039855957031,646908992.0,282.8039855957031
290.885986328125,278.04901123046875,282.0150146484375,283.74200439453125,421404000.0,283.74200439453125
286.6099853515625,255.01600646972656,283.26300048828125,258.5799865722656,601265984.0,258.5799865722656
270.5400085449219,256.2179870605469,258.114013671875,264.30999755859375,430080992.0,264.30999755859375
286.1679992675781,261.1199951171875,264.5989990234375,286.1679992675781,450934016.0,286.1679992675781
292.947998046875,278.1319885253906,286.2139892578125,282.4830017089844,571411008.0,282.4830017089844
293.5150146484375,281.8760070800781,282.2179870605469,292.3320007324219,483160992.0,292.3320007324219
293.75,287.0199890136719,292.34600830078125,287.43798828125,345800992.0,287.43798828125
308.0150146484375,286.82000732421875,287.0199890136719,306.4670104980469,550243968.0,306.4670104980469
307.197998046875,295.4700012207031,306.47100830078125,299.1549987792969,501894016.0,299.1549987792969
299.92401123046875,279.77301025390625,299.1199951171875,291.4670104980469,541374976.0,291.4670104980469
303.9639892578125,291.11199951171875,291.47698974609375,301.4649963378906,332439008.0,301.4649963378906
303.1929931640625,295.0610046386719,301.5469970703125,302.3370056152344,306184992.0,302.3370056152344
302.9200134277344,294.5820007324219,302.48199462890625,297.4750061035156,339443008.0,297.4750061035156
300.1109924316406,288.13299560546875,297.4830017089844,292.4630126953125,321680000.0,292.4630126953125
299.3940124511719,290.8949890136719,292.7539978027344,292.6579895019531,257906000.0,292.6579895019531
298.0409851074219,288.8399963378906,292.77301025390625,295.8630065917969,253747008.0,295.8630065917969
308.8399963378906,294.947998046875,295.1549987792969,308.5880126953125,318664000.0,308.5880126953125
313.1300048828125,304.9750061035156,308.8919982910156,311.1239929199219,342204992.0,311.1239929199219
312.5419921875,308.02801513671875,311.0589904785156,308.6080017089844,293167008.0,308.6080017089844
309.31298828125,288.18499755859375,308.6669921875,297.3919982910156,559467008.0,297.3919982910156
306.15399169921875,293.1730041503906,297.60101318359375,299.8699951171875,359705984.0,299.8699951171875
304.3900146484375,299.09600830078125,301.1809997558594,303.45599365234375,264146000.0,303.45599365234375
309.1510009765625,303.2900085449219,303.49798583984375,304.135986328125,527556992.0,304.135986328125
348.59600830078125,299.6570129394531,304.0790100097656,338.7569885253906,1304359936.0,338.7569885253906
347.9750061035156,334.697998046875,338.85198974609375,339.62799072265625,516561984.0,339.62799072265625
342.7170104980469,320.427001953125,339.52899169921875,336.5950012207031,635406976.0,336.5950012207031
